,P_Surplus,Confidence,Signal,Volume_MWh,ID_Price_RON,Imb_Price_Pos,Imb_Price_Neg,PnL_RON,Cumulative_PnL_RON,Actual_Imb_Volume,Actual_Sign,Prediction_Correct
2024-11-10 03:30:00,0.2122377554604884,0.5755244890790232,BUY,5.755244890790232,532.18,49.58,73.13,-2777.481184295366,35391350.04003598,8.0,1.0,False
2024-11-10 03:45:00,0.2550967518527919,0.4898064962944162,BUY,4.8980649629441615,528.1,67.77,67.77,-2254.726244392086,35389095.31379159,84.0,1.0,False
2024-11-10 04:00:00,0.2189274103002095,0.562145179399581,BUY,5.62145179399581,481.08,93.84,93.84,-2176.8509927069376,35386918.46279888,144.0,1.0,False
2024-11-10 04:15:00,0.14668243765134215,0.7066351246973157,BUY,7.0663512469731575,468.89,99.0,99.0,-2613.772662742901,35384304.690136135,136.0,1.0,False
2024-11-10 04:30:00,0.20145941989218236,0.5970811602156353,BUY,5.970811602156353,492.23,53.88,53.88,-2617.3052658052375,35381687.38487033,88.0,1.0,False
2024-11-10 04:45:00,0.2812154761885046,0.43756904762299076,BUY,4.375690476229908,527.45,51.08,51.08,-2084.4476721616415,35379602.93719817,72.0,1.0,False
2024-11-10 05:00:00,0.36474255318129384,0.2705148936374123,BUY,2.7051489363741235,472.28,12.79,12.79,-1242.9888847745458,35378359.94831339,176.0,1.0,False
2024-11-10 05:15:00,0.35055874479985627,0.29888251040028746,BUY,2.9888251040028746,478.99,50.95,50.95,-1279.3366975173906,35377080.611615874,144.0,1.0,False
2024-11-10 05:30:00,0.43488224688912525,0.1302355062217495,BUY,1.302355062217495,501.38,2.87,2.87,-649.2370220660434,35376431.37459381,88.0,1.0,False
2024-11-10 05:45:00,0.43857986342908023,0.12284027314183954,BUY,1.2284027314183954,539.69,753.65,753.65,262.8290484142798,35376694.20364223,-20.0,-1.0,True
2024-11-10 06:00:00,0.3754487937935549,0.24910241241289022,BUY,2.491024124128902,465.06,909.21,909.21,1106.3883647318519,35377800.59200696,-84.0,-1.0,True
2024-11-10 06:15:00,0.34676920517987725,0.3064615896402455,BUY,3.0646158964024552,481.13,939.79,939.79,1405.61672704395,35379206.208734006,-168.0,-1.0,True
2024-11-10 06:30:00,0.3457814772451319,0.30843704550973616,BUY,3.0843704550973614,516.95,954.56,954.56,1349.751354855156,35380555.960088864,-136.0,-1.0,True
2024-11-10 06:45:00,0.4374153083260123,0.12516938334797545,BUY,1.2516938334797545,555.86,956.45,956.45,501.4160327536549,35381057.37612162,-116.0,-1.0,True
2024-11-10 07:00:00,0.3720246573975149,0.2559506852049702,BUY,2.559506852049702,532.67,974.14,974.14,1129.945489974382,35382187.32161159,-228.0,-1.0,True
2024-11-10 07:15:00,0.349389582594235,0.30122083481152995,BUY,3.0122083481152995,519.54,980.85,980.85,1389.561833069069,35383576.88344466,-288.0,-1.0,True
2024-11-10 07:30:00,0.2337897025901481,0.5324205948197038,BUY,5.324205948197038,556.6,973.43,973.43,2219.288765386971,35385796.172210045,-260.0,-1.0,True
2024-11-10 07:45:00,0.14685618460667782,0.7062876307866444,BUY,7.062876307866444,563.32,973.15,973.15,2894.5785972529043,35388690.7508073,-208.0,-1.0,True
2024-11-10 08:00:00,0.13158300282943483,0.7368339943411304,BUY,7.3683399434113035,605.56,998.72,998.72,2896.936532151589,35391587.687339455,-264.0,-1.0,True
2024-11-10 08:15:00,0.13982839232495586,0.7203432153500883,BUY,7.2034321535008825,625.51,999.44,999.44,2693.5793851585854,35394281.26672462,-292.0,-1.0,True
2024-11-10 08:30:00,0.23901038451011414,0.5219792309797717,BUY,5.219792309797717,589.24,2641.12,2641.12,10710.38744462774,35404991.65416925,-360.0,-1.0,True
2024-11-10 08:45:00,0.1496764893473977,0.7006470213052046,BUY,7.006470213052046,565.11,2096.74,2096.74,10731.319972416903,35415722.974141665,-196.0,-1.0,True
2024-11-10 09:00:00,0.15933801978874804,0.6813239604225039,BUY,6.813239604225039,596.75,1002.96,1002.96,2767.6060596322536,35418490.5802013,-176.0,-1.0,True
2024-11-10 09:15:00,0.1860546786640461,0.6278906426719078,BUY,6.278906426719077,598.74,1047.17,1047.17,2815.650008933636,35421306.23021023,-124.0,-1.0,True
2024-11-10 09:30:00,0.1626319384934898,0.6747361230130204,BUY,6.747361230130204,558.59,1094.09,1094.09,3613.211938734724,35424919.44214896,-112.0,-1.0,True
2024-11-10 09:45:00,0.161978487177435,0.67604302564513,BUY,6.7604302564513,539.99,1023.73,1023.73,3270.2905322557517,35428189.732681215,-92.0,-1.0,True
2024-11-10 10:00:00,0.15150458983264684,0.6969908203347064,BUY,6.969908203347064,535.36,99.0,217.69,-3041.389143612525,35425148.3435376,36.0,1.0,False
2024-11-10 10:15:00,0.11462393541368203,0.7707521291726359,BUY,7.707521291726359,569.59,1012.55,904.51,3414.1236313831077,35428562.46716898,-12.0,-1.0,True
2024-11-10 10:30:00,0.13669238608009207,0.7266152278398159,BUY,7.26615227839816,577.55,985.19,985.19,2961.9743147662266,35431524.44148374,-44.0,-1.0,True
2024-11-10 10:45:00,0.13616505606239132,0.7276698878752174,BUY,7.276698878752174,544.96,994.32,994.32,3269.857408156077,35434794.2988919,-80.0,-1.0,True
2024-11-10 11:00:00,0.17886390273776265,0.6422721945244747,BUY,6.4227219452447475,608.19,972.17,972.17,2337.7423336301827,35437132.04122553,-28.0,-1.0,True
2024-11-10 11:15:00,0.21149399334858382,0.5770120133028324,BUY,5.770120133028324,586.9,999.44,999.44,2380.405359679505,35439512.44658521,-144.0,-1.0,True
2024-11-10 11:30:00,0.20323158647873815,0.5935368270425236,BUY,5.935368270425236,581.58,3338.72,3338.72,16364.641273120236,35455877.08785833,-232.0,-1.0,True
2024-11-10 11:45:00,0.3082683248841493,0.3834633502317014,BUY,3.834633502317014,545.71,995.09,995.09,1723.2076032712198,35457600.295461595,-76.0,-1.0,True
2024-11-10 12:00:00,0.21228907964415622,0.5754218407116876,BUY,5.754218407116875,565.01,980.45,980.45,2390.532495052635,35459990.82795665,-44.0,-1.0,True
2024-11-10 12:15:00,0.21549656677326123,0.5690068664534775,BUY,5.690068664534776,558.34,1139.97,904.4,3309.5146373533616,35463300.342594,-4.0,-1.0,True
2024-11-10 12:30:00,0.18384201980985312,0.6323159603802937,BUY,6.323159603802937,549.99,986.03,986.03,2757.1505136422325,35466057.49310764,-116.0,-1.0,True
2024-11-10 12:45:00,0.15667931949402164,0.6866413610119567,BUY,6.866413610119567,576.01,990.48,990.48,2845.922448986257,35468903.415556625,-144.0,-1.0,True
2024-11-10 13:00:00,0.134746856854258,0.730506286291484,BUY,7.3050628629148395,577.6,86.61,86.61,-3586.712815062557,35465316.70274156,52.0,1.0,False
2024-11-10 13:15:00,0.09847686638356118,0.8030462672328776,BUY,8.030462672328776,600.68,1003.87,1003.87,3237.8022448562397,35468554.50498642,-24.0,-1.0,True
2024-11-10 13:30:00,0.15512488098077937,0.6897502380384413,BUY,6.897502380384413,560.53,1614.97,1614.97,7273.002409972541,35475827.50739639,-128.0,-1.0,True
2024-11-10 13:45:00,0.16941314866657314,0.6611737026668537,BUY,6.611737026668537,548.29,2672.38,2672.38,14043.924500976374,35489871.43189737,-224.0,-1.0,True
2024-11-10 14:00:00,0.253618792645357,0.49276241470928595,BUY,4.9276241470928595,527.1,1048.27,1048.27,2568.1298767403855,35492439.56177411,-68.0,-1.0,True
2024-11-10 14:15:00,0.20217048499334433,0.5956590300133113,BUY,5.956590300133113,572.67,5966.65,5966.65,32129.72894711201,35524569.29072122,-180.0,-1.0,True
2024-11-10 14:30:00,0.13510577575219754,0.729788448495605,BUY,7.29788448495605,693.86,8098.44,8098.44,54037.76949961587,35578607.06022084,-212.0,-1.0,True
2024-11-10 14:45:00,0.2439654336756793,0.5120691326486414,BUY,5.120691326486414,928.58,8753.29,8753.29,40067.92462927151,35618674.98485011,-220.0,-1.0,True
2024-11-10 15:00:00,0.18478675155849061,0.6304264968830188,BUY,6.3042649688301875,547.65,782.51,1092.46,1480.619670579458,35620155.604520686,-48.0,-1.0,True
2024-11-10 15:15:00,0.16195995973945948,0.676080080521081,BUY,6.760800805210811,590.93,6426.79,6426.79,39455.08698709756,35659610.69150779,-228.0,-1.0,True
2024-11-10 15:30:00,0.11257278926892218,0.7748544214621557,BUY,7.748544214621557,722.22,6352.73,6352.73,43628.25568586882,35703238.94719365,-232.0,-1.0,True
2024-11-10 15:45:00,0.11881724387703914,0.7623655122459218,BUY,7.623655122459217,1330.46,1624.19,1624.19,2239.296219119946,35705478.24341277,-168.0,-1.0,True
2024-11-10 16:00:00,0.14781438296280125,0.7043712340743975,BUY,7.043712340743975,719.83,555.55,1206.6,-1157.1410633374207,35704321.10234943,-32.0,-1.0,True
2024-11-10 16:15:00,0.1521018757643872,0.6957962484712257,BUY,6.957962484712256,703.12,644.35,1206.16,-408.9194552265392,35703912.1828942,-24.0,-1.0,True
2024-11-10 16:30:00,0.15478803041995864,0.6904239391600827,BUY,6.904239391600827,758.04,1176.52,1176.52,2889.286100597114,35706801.4689948,-24.0,-1.0,True
2024-11-10 16:45:00,0.29706962194606223,0.40586075610787553,BUY,4.058607561078755,744.91,1097.54,1097.54,1431.1867842632014,35708232.655779056,-12.0,-1.0,True
2024-11-10 17:00:00,0.14291404001609928,0.7141719199678014,BUY,7.141719199678014,769.04,42.95,88.51,-5185.530893694208,35703047.124885365,4.0,1.0,False
2024-11-10 17:15:00,0.1847507115355156,0.6304985769289688,BUY,6.304985769289688,767.64,28.16,10.94,-4662.410876674338,35698384.71400869,40.0,1.0,False
2024-11-10 17:30:00,0.2706611309750768,0.45867773804984635,BUY,4.5867773804984635,738.84,348.5,348.5,-1790.4026827037703,35696594.31132598,-16.0,-1.0,True
2024-11-10 17:45:00,0.38945876086163583,0.22108247827672833,BUY,2.2108247827672836,713.56,1000.0,1000.0,633.2686507758608,35697227.57997676,-52.0,-1.0,True
2024-11-10 18:00:00,0.4571429614962916,0.08571407700741684,BUY,0.8571407700741684,756.95,1059.11,1059.11,258.9936550856106,35697486.573631845,-128.0,-1.0,True
2024-11-10 18:15:00,0.4290302633135507,0.14193947337289858,BUY,1.4193947337289858,719.19,784.5,784.5,92.70067005984,35697579.27430191,-100.0,-1.0,True
2024-11-10 18:30:00,0.40871841948755644,0.18256316102488712,BUY,1.8256316102488712,677.1,1037.41,1037.41,657.7933254887708,35698237.0676274,-96.0,-1.0,True
2024-11-10 18:45:00,0.3107034873379507,0.37859302532409855,BUY,3.7859302532409855,598.79,994.44,994.44,1497.9033046947964,35699734.970932096,-116.0,-1.0,True
2024-11-10 19:00:00,0.30855410916392967,0.38289178167214066,BUY,3.8289178167214066,766.75,8741.36,8741.36,30534.1263104047,35730269.097242504,-276.0,-1.0,True
2024-11-10 19:15:00,0.306041286427709,0.387917427144582,BUY,3.87917427144582,671.97,5779.9,5779.9,19814.550636346245,35750083.64787885,-224.0,-1.0,True
2024-11-10 19:30:00,0.3230189312409158,0.3539621375181684,BUY,3.5396213751816843,557.6,1193.37,1193.37,2250.385081699259,35752334.03296055,-172.0,-1.0,True
2024-11-10 19:45:00,0.24780877290435235,0.5043824541912953,BUY,5.0438245419129535,487.1,1005.66,1005.66,2615.525654454381,35754949.55861501,-64.0,-1.0,True
2024-11-10 20:00:00,0.11220634182745724,0.7755873163450855,BUY,7.755873163450855,637.5,8786.85,8786.85,63205.32496456823,35818154.883579575,-256.0,-1.0,True
2024-11-10 20:15:00,0.15352788553759936,0.6929442289248013,BUY,6.929442289248014,613.72,5622.82,5622.82,34710.26937107222,35852865.152950644,-172.0,-1.0,True
2024-11-10 20:30:00,0.18916808811293792,0.6216638237741241,BUY,6.2166382377412415,568.15,1497.55,1497.55,5777.74357815671,35858642.8965288,-92.0,-1.0,True
2024-11-10 20:45:00,0.15492923111474013,0.6901415377705198,BUY,6.901415377705198,509.89,-167.54,1187.27,-4675.225819318832,35853967.67070948,-64.0,-1.0,True
2024-11-10 21:00:00,0.08078950085780157,0.8384209982843969,BUY,8.384209982843968,592.07,997.15,997.15,3396.275779850434,35857363.946489334,-152.0,-1.0,True
2024-11-10 21:15:00,0.1001294959575694,0.7997410080848613,BUY,7.997410080848613,592.32,1597.2,1597.2,8036.437442043154,35865400.383931376,-108.0,-1.0,True
2024-11-10 21:30:00,0.15536033738614236,0.6892793252277153,BUY,6.892793252277153,586.95,1072.07,1072.07,3343.831862544692,35868744.21579392,-136.0,-1.0,True
2024-11-10 21:45:00,0.13118782686395553,0.737624346272089,BUY,7.37624346272089,545.96,2344.91,2344.91,13269.493177261744,35882013.70897119,-72.0,-1.0,True
2024-11-10 22:00:00,0.11583516662068254,0.7683296667586349,BUY,7.683296667586349,597.0,979.67,979.67,2940.167135785268,35884953.87610697,-64.0,-1.0,True
2024-11-10 22:15:00,0.2062924924223191,0.5874150151553619,BUY,5.874150151553619,587.4,782.02,840.48,1143.2271024953652,35886097.103209466,-24.0,-1.0,True
2024-11-10 22:30:00,0.18537217704227799,0.629255645915444,BUY,6.29255645915444,521.78,-151.97,-151.97,-4239.609914355304,35881857.49329511,24.0,1.0,False
2024-11-10 22:45:00,0.19985801351509203,0.600283972969816,BUY,6.0028397296981595,446.26,-125.24,132.29,-3430.622905522498,35878426.87038959,-4.0,-1.0,True
2024-11-10 23:00:00,0.19878382621977042,0.6024323475604592,BUY,6.024323475604591,693.07,895.75,895.75,1221.0098820355383,35879647.88027162,-40.0,-1.0,True
2024-11-10 23:30:00,0.16432958647739937,0.6713408270452013,BUY,6.713408270452012,470.39,895.75,895.75,2855.615341919468,35882503.49561354,-36.0,-1.0,True
2024-11-10 23:45:00,0.2674180792568971,0.4651638414862058,BUY,4.651638414862058,434.52,895.75,895.75,2145.475186086827,35884648.970799625,-60.0,-1.0,True
2024-11-11 00:00:00,0.20162289816856332,0.5967542036628734,BUY,5.967542036628734,633.17,961.29,961.29,1958.0698930586202,35886607.04069269,-76.0,-1.0,True
2024-11-11 00:15:00,0.2658324747473081,0.4683350505053838,BUY,4.683350505053838,527.25,962.58,962.58,2038.8029753650874,35888645.84366805,-108.0,-1.0,True
2024-11-11 00:30:00,0.23204775374162898,0.535904492516742,BUY,5.35904492516742,453.57,942.98,942.98,2622.7701768261873,35891268.61384488,-60.0,-1.0,True
2024-11-11 00:45:00,0.23323745273074425,0.5335250945385115,BUY,5.3352509453851145,422.58,762.9,762.9,1815.6926017334622,35893084.30644661,-52.0,-1.0,True
2024-11-11 01:00:00,0.24633925636808274,0.5073214872638345,BUY,5.073214872638346,558.94,1435.78,1435.78,4448.397728924207,35897532.70417554,-168.0,-1.0,True
2024-11-11 01:15:00,0.18075191847794805,0.638496163044104,BUY,6.3849616304410395,498.3,953.03,953.03,2903.4336022104535,35900436.13777775,-176.0,-1.0,True
2024-11-11 01:30:00,0.16599795091165168,0.6680040981766966,BUY,6.680040981766966,462.72,1423.17,1423.17,6415.845360938083,35906851.98313869,-188.0,-1.0,True
2024-11-11 01:45:00,0.1632896477001325,0.673420704599735,BUY,6.73420704599735,433.37,943.31,943.31,3434.0415410358883,35910286.02467972,-188.0,-1.0,True
2024-11-11 02:00:00,0.12465303865913668,0.7506939226817266,BUY,7.506939226817266,480.39,994.99,994.99,3863.0709261201655,35914149.09560584,-144.0,-1.0,True
2024-11-11 02:15:00,0.14839041493750346,0.703219170124993,BUY,7.03219170124993,463.52,1289.13,1289.13,5805.847790468956,35919954.943396315,-76.0,-1.0,True
2024-11-11 02:30:00,0.13894920515758769,0.7221015896848246,BUY,7.221015896848247,455.06,1241.6,1241.6,5679.61784350702,35925634.56123982,-88.0,-1.0,True
2024-11-11 02:45:00,0.13189110071161483,0.7362177985767704,BUY,7.362177985767704,458.1,938.34,938.34,3535.6123558850823,35929170.17359571,-128.0,-1.0,True
2024-11-11 03:00:00,0.14136149325861158,0.7172770134827768,BUY,7.172770134827768,462.97,-112.21,1048.67,-4125.633926150236,35925044.53966956,8.0,1.0,False
2024-11-11 03:15:00,0.12188680037585103,0.7562263992482979,BUY,7.562263992482979,487.0,209.51,938.26,-2098.452635274102,35922946.087034285,-32.0,-1.0,True
2024-11-11 03:30:00,0.09279982676130953,0.8144003464773809,BUY,8.144003464773808,492.23,503.67,937.24,93.16739963701235,35923039.25443392,-20.0,-1.0,True
2024-11-11 03:45:00,0.1776136961970356,0.6447726076059288,BUY,6.447726076059288,507.2,935.18,935.18,2759.497806031854,35925798.75223996,-136.0,-1.0,True
2024-11-11 04:00:00,0.26450395289553746,0.47099209420892507,BUY,4.7099209420892505,489.69,-71.1,-71.1,-2641.276565114231,35923157.475674845,60.0,1.0,False
2024-11-11 04:15:00,0.2688254687135464,0.4623490625729072,BUY,4.623490625729072,501.33,922.3,922.3,1946.3508487131676,35925103.82652356,-96.0,-1.0,True
2024-11-11 04:30:00,0.2280219784623988,0.5439560430752024,BUY,5.4395604307520244,610.88,7620.24,7620.24,38127.83730089601,35963231.663824454,-328.0,-1.0,True
2024-11-11 04:45:00,0.3299000507831202,0.34019989843375964,BUY,3.401998984337596,828.84,8936.81,8936.81,27583.305705039696,35990814.969529495,-504.0,-1.0,True
2024-11-11 05:00:00,0.27262291655296533,0.45475416689406933,BUY,4.547541668940694,487.8,1029.75,1029.75,2464.540207482409,35993279.50973698,-132.0,-1.0,True
2024-11-11 05:15:00,0.26218462365298684,0.4756307526940263,BUY,4.7563075269402635,525.51,2477.98,2477.98,9286.547757125056,36002566.057494104,-336.0,-1.0,True
2024-11-11 05:30:00,0.16891025362055453,0.6621794927588909,BUY,6.621794927588908,723.07,5583.17,5583.17,32182.585527574854,36034748.64302168,-508.0,-1.0,True
2024-11-11 05:45:00,0.2321457244856635,0.535708551028673,BUY,5.35708551028673,971.52,5513.85,5513.85,24333.65022594072,36059082.29324762,-600.0,-1.0,True
2024-11-11 06:00:00,0.15059716766072825,0.6988056646785434,BUY,6.988056646785434,784.81,1293.09,1293.09,3551.8894324281005,36062634.18268005,-388.0,-1.0,True
2024-11-11 06:15:00,0.06573641003754914,0.8685271799249017,BUY,8.685271799249017,777.05,4449.43,4449.43,31895.61845012611,36094529.801130176,-508.0,-1.0,True
2024-11-11 06:30:00,0.03491744962779996,0.9301651007444001,BUY,9.301651007444,764.51,4160.93,4160.93,31592.313514702953,36126122.11464488,-624.0,-1.0,True
2024-11-11 06:45:00,0.06382542103528491,0.8723491579294302,BUY,8.723491579294302,796.1,4444.86,4444.86,31829.927134865877,36157952.04177974,-676.0,-1.0,True
2024-11-11 07:00:00,0.05077000740064163,0.8984599851987167,BUY,8.984599851987166,836.1,4321.11,4321.11,31311.420330173794,36189263.462109916,-544.0,-1.0,True
2024-11-11 07:15:00,0.03886009373804946,0.9222798125239011,BUY,9.222798125239011,1344.49,4320.67,4320.67,27448.70732437384,36216712.16943429,-580.0,-1.0,True
2024-11-11 07:30:00,0.039966611975566016,0.920066776048868,BUY,9.20066776048868,918.93,2676.05,2676.05,16166.67733530987,36232878.84676959,-556.0,-1.0,True
2024-11-11 07:45:00,0.06310345656424916,0.8737930868715017,BUY,8.737930868715017,743.12,2685.61,2685.61,16973.343333170236,36249852.19010276,-552.0,-1.0,True
2024-11-11 08:00:00,0.0469325869978207,0.9061348260043586,BUY,9.061348260043586,1169.17,4187.62,4187.62,27351.22665552856,36277203.41675829,-652.0,-1.0,True
2024-11-11 08:15:00,0.0490857609372416,0.9018284781255168,BUY,9.018284781255169,802.22,4205.96,4205.96,30695.896641349464,36307899.31339964,-652.0,-1.0,True
2024-11-11 08:30:00,0.041650565009870896,0.9166988699802582,BUY,9.166988699802582,557.55,4205.96,4205.96,33444.933242246734,36341344.24664189,-648.0,-1.0,True
2024-11-11 08:45:00,0.046215120907155,0.90756975818569,BUY,9.0756975818569,609.04,1561.65,1561.65,8645.600273452703,36349989.84691534,-480.0,-1.0,True
2024-11-11 09:00:00,0.038960711043737016,0.922078577912526,BUY,9.22078577912526,2243.68,2898.63,2898.63,6039.153646038091,36356029.00056138,-552.0,-1.0,True
2024-11-11 09:15:00,0.04222786148294054,0.9155442770341189,BUY,9.155442770341189,1656.63,3241.31,3241.31,14508.447049304274,36370537.447610684,-544.0,-1.0,True
2024-11-11 09:30:00,0.048643517825376535,0.902712964349247,BUY,9.02712964349247,848.98,1095.85,1095.85,2228.5274950889852,36372765.97510577,-500.0,-1.0,True
2024-11-11 09:45:00,0.04400276807273176,0.9119944638545365,BUY,9.119944638545366,823.51,1095.64,1095.64,2481.8105344873516,36375247.785640255,-500.0,-1.0,True
2024-11-11 10:00:00,0.03588659663325476,0.9282268067334905,BUY,9.282268067334904,1386.68,1065.97,1065.97,-2976.9161918749774,36372270.86944838,-380.0,-1.0,True
2024-11-11 10:15:00,0.03789430662456841,0.9242113867508632,BUY,9.242113867508632,639.74,1067.46,1067.46,3953.0369434107924,36376223.90639179,-460.0,-1.0,True
2024-11-11 10:30:00,0.033137653391625485,0.933724693216749,BUY,9.33724693216749,624.96,3030.23,3030.23,22458.5999285345,36398682.50632033,-592.0,-1.0,True
2024-11-11 10:45:00,0.02751653033337188,0.9449669393332563,BUY,9.449669393332563,1076.39,3425.8,3425.8,22201.147769389456,36420883.65408972,-628.0,-1.0,True
2024-11-11 11:00:00,0.03378188680861604,0.9324362263827679,BUY,9.324362263827679,1357.08,1772.79,1772.79,3876.2306366958046,36424759.88472641,-508.0,-1.0,True
2024-11-11 11:15:00,0.03555227037247507,0.9288954592550499,BUY,9.2889545925505,1770.85,2795.87,2795.87,9521.364236456113,36434281.24896287,-552.0,-1.0,True
2024-11-11 11:30:00,0.030292085877395073,0.9394158282452099,BUY,9.394158282452098,2015.87,3409.75,3409.75,13094.32934674433,36447375.57830962,-572.0,-1.0,True
2024-11-11 11:45:00,0.04888297052787874,0.9022340589442426,BUY,9.022340589442425,2175.82,1452.02,1452.02,-6530.370118638429,36440845.20819098,-536.0,-1.0,True
2024-11-11 12:00:00,0.03628117538430029,0.9274376492313994,BUY,9.274376492313994,676.0,1224.59,1224.59,5087.830199918533,36445933.0383909,-528.0,-1.0,True
2024-11-11 12:15:00,0.02833721345705998,0.94332557308588,BUY,9.4332557308588,707.0,1100.11,1100.11,3708.307160357902,36449641.34555125,-460.0,-1.0,True
2024-11-11 12:30:00,0.02382809410968357,0.9523438117806329,BUY,9.523438117806329,849.43,1100.1,1100.1,2387.240232990512,36452028.58578424,-500.0,-1.0,True
2024-11-11 12:45:00,0.025985201377423165,0.9480295972451537,BUY,9.480295972451536,802.92,1099.9,1099.9,2815.4582978986587,36454844.04408214,-492.0,-1.0,True
2024-11-11 13:00:00,0.04234120732051678,0.9153175853589665,BUY,9.153175853589664,743.46,1731.38,1731.38,9042.605489278301,36463886.64957142,-260.0,-1.0,True
2024-11-11 13:15:00,0.03692179416986519,0.9261564116602696,BUY,9.261564116602695,786.55,1545.51,1545.51,7029.156701936782,36470915.806273356,-264.0,-1.0,True
2024-11-11 13:30:00,0.026788206604731316,0.9464235867905374,BUY,9.464235867905375,1135.05,1301.95,1301.95,1579.5809663534078,36472495.38723971,-336.0,-1.0,True
2024-11-11 13:45:00,0.034120610547540696,0.9317587789049186,BUY,9.317587789049186,1135.05,1246.48,1246.48,1038.2588073337515,36473533.64604704,-368.0,-1.0,True
2024-11-11 14:00:00,0.03251966468547963,0.9349606706290408,BUY,9.349606706290407,1515.24,3129.19,3129.19,15089.797743617402,36488623.44379066,-252.0,-1.0,True
2024-11-11 14:15:00,0.023237989027684234,0.9535240219446315,BUY,9.535240219446315,1518.92,2742.22,2742.22,11664.459360448674,36500287.90315111,-264.0,-1.0,True
2024-11-11 14:30:00,0.0263091773203301,0.9473816453593398,BUY,9.473816453593397,1769.11,2279.31,2279.31,4833.541154623352,36505121.44430573,-244.0,-1.0,True
2024-11-11 14:45:00,0.0646504759723104,0.8706990480553792,BUY,8.706990480553792,1769.11,2025.27,2025.27,2230.38268149866,36507351.82698723,-296.0,-1.0,True
2024-11-11 15:00:00,0.07764854148012221,0.8447029170397555,BUY,8.447029170397556,2825.75,4142.67,4142.67,11124.06165507995,36518475.88864231,-196.0,-1.0,True
2024-11-11 15:15:00,0.0515419921042653,0.8969160157914694,BUY,8.969160157914693,3158.38,3298.9,3298.9,1260.3463853901726,36519736.2350277,-336.0,-1.0,True
2024-11-11 15:30:00,0.061076723051974216,0.8778465538960516,BUY,8.778465538960516,3540.81,3398.09,3398.09,-1252.862601720443,36518483.37242598,-340.0,-1.0,True
2024-11-11 15:45:00,0.06838846290688608,0.8632230741862279,BUY,8.63223074186228,2995.55,3725.2,3725.2,6298.50716079981,36524781.87958678,-316.0,-1.0,True
2024-11-11 16:00:00,0.1007134915310031,0.7985730169379938,BUY,7.985730169379938,2841.12,7572.11,7572.11,37780.40957403479,36562562.28916081,-80.0,-1.0,True
2024-11-11 16:15:00,0.10645401841886608,0.7870919631622678,BUY,7.870919631622678,4641.68,6444.66,6444.66,14191.110677423054,36576753.39983823,-100.0,-1.0,True
2024-11-11 16:30:00,0.11328003609239572,0.7734399278152085,BUY,7.734399278152085,2987.44,3052.35,3052.35,502.0398571448507,36577255.43969537,-180.0,-1.0,True
2024-11-11 16:45:00,0.11819427555526156,0.7636114488894769,BUY,7.636114488894768,2785.65,3690.02,3690.02,6905.8728603217605,36584161.31255569,-112.0,-1.0,True
2024-11-11 17:00:00,0.10159774857044651,0.796804502859107,BUY,7.96804502859107,2393.97,2795.79,2795.79,3201.7198533884653,36587363.03240908,-124.0,-1.0,True
2024-11-11 17:15:00,0.11904967289967705,0.7619006542006459,BUY,7.619006542006459,2069.95,2500.88,2500.88,3283.2584891468455,36590646.290898226,-156.0,-1.0,True
2024-11-11 17:30:00,0.10335202934947793,0.7932959413010441,BUY,7.93295941301044,2055.92,3083.33,3083.33,8150.401830521056,36598796.69272875,-112.0,-1.0,True
2024-11-11 17:45:00,0.20299483641075433,0.5940103271784913,BUY,5.940103271784913,2055.57,2555.16,2555.16,2967.616193551023,36601764.3089223,-128.0,-1.0,True
2024-11-11 18:00:00,0.24672636722079624,0.5065472655584076,BUY,5.065472655584076,2554.07,2196.18,2196.18,-1812.8820087069864,36599951.42691359,-192.0,-1.0,True
2024-11-11 18:15:00,0.2166452415065446,0.5667095169869107,BUY,5.667095169869107,1967.81,2391.4,2391.4,2400.524843004856,36602351.9517566,-136.0,-1.0,True
2024-11-11 18:30:00,0.32953695745541783,0.34092608508916433,BUY,3.409260850891643,1744.93,137.96,2221.9,-5478.579909557344,36596873.37184704,-16.0,-1.0,True
2024-11-11 18:45:00,0.1798307376353748,0.6403385247292503,BUY,6.403385247292503,1292.75,-222.99,-222.99,-9705.867154731139,36587167.50469231,56.0,1.0,False
2024-11-11 19:00:00,0.13980844642807178,0.7203831071438564,BUY,7.2038310714385645,1179.17,3045.97,3045.97,13448.11184416151,36600615.61653647,-84.0,-1.0,True
2024-11-11 19:15:00,0.20239624478521484,0.5952075104295703,BUY,5.952075104295703,1041.22,1231.07,1231.07,1130.0014585505387,36601745.61799502,-72.0,-1.0,True
2024-11-11 19:30:00,0.1722992794980152,0.6554014410039696,BUY,6.554014410039696,1180.27,1345.64,1345.64,1083.8373629882653,36602829.455358006,-44.0,-1.0,True
2024-11-11 19:45:00,0.14675497679178454,0.706490046416431,BUY,7.06490046416431,1297.83,11.56,11.56,-9087.369520040627,36593742.08583797,64.0,1.0,False
2024-11-11 20:00:00,0.14056288982093026,0.7188742203581395,BUY,7.188742203581395,1169.13,3982.84,3982.84,20227.035825639006,36613969.12166361,-168.0,-1.0,True
2024-11-11 20:15:00,0.24724447813715095,0.5055110437256981,BUY,5.055110437256981,911.27,1285.94,1285.94,1893.9982275270734,36615863.11989114,-48.0,-1.0,True
